CreatedAt,Users,ProductName,Price,Quantity,TotalPrice
2001-12-24,18,Scented Delight,93.59999999999968,6,561.5999999999981
2001-12-04,8,Fresh Blend,51.899999999999835,15,778.4999999999975
2001-12-27,18,Fresh Petals,86.6999999999997,14,1213.7999999999959
2001-12-16,17,Scent Haven,83.39999999999972,6,500.39999999999833
2001-12-18,11,Perfumed Poetry,91.69999999999969,27,2475.8999999999915
2001-12-17,9,Aroma Essence,6.299999999999995,20,125.99999999999991
2001-12-27,3,Perfumed Poetry,71.89999999999976,15,1078.4999999999964
2001-12-18,8,Scent Haven,84.99999999999972,2,169.99999999999943
2001-12-04,7,Whiff of Bliss,70.29999999999977,26,1827.799999999994
2001-12-12,5,Scent Haven,13.29999999999997,6,79.79999999999983
2001-12-17,20,Fresh Petals,37.399999999999885,11,411.3999999999987
2001-12-15,1,Perfumed Poetry,15.699999999999962,28,439.59999999999894
2001-12-27,2,Scented Delight,54.099999999999824,11,595.0999999999981
2001-12-17,15,Scented Delight,36.09999999999989,29,1046.8999999999967
2001-12-23,13,Perfumed Poetry,20.699999999999946,3,62.09999999999984
2001-12-27,18,Fresh Blend,50.59999999999984,14,708.3999999999977
2001-12-09,8,Pure Bliss,87.1999999999997,16,1395.1999999999953
2001-12-05,7,Fresh Petals,71.69999999999976,10,716.9999999999976
2001-12-23,2,Fresh Petals,97.59999999999967,11,1073.5999999999963
2001-12-07,19,Scented Delight,7.89999999999999,29,229.0999999999997
2001-12-03,3,Starlight Dreams,24.59999999999993,18,442.79999999999876
2001-12-23,15,Flower Power,6.699999999999994,21,140.69999999999987
2001-12-08,20,Whiff of Bliss,24.59999999999993,28,688.799999999998
2001-12-22,19,Flower Power,97.99999999999967,4,391.9999999999987
2001-12-06,13,Flower Power,93.59999999999968,24,2246.3999999999924
2001-12-27,9,Flower Power,72.49999999999976,24,1739.999999999994
2001-12-01,15,Starlight Dreams,70.89999999999976,28,1985.1999999999935
2001-12-12,17,Perfumed Poetry,42.899999999999864,9,386.0999999999988
2001-12-06,13,Fresh Blend,18.199999999999953,26,473.1999999999988
2001-12-17,13,Aroma Essence,83.59999999999972,20,1671.9999999999945
2001-12-22,10,Fresh Petals,19.699999999999946,15,295.4999999999992
2001-12-19,1,Aroma Essence,12.399999999999974,16,198.39999999999958
2001-12-20,12,Fresh Petals,24.39999999999993,27,658.7999999999981
2001-12-30,14,Pure Bliss,97.29999999999967,2,194.59999999999934
2001-12-18,17,Aroma Essence,64.99999999999979,6,389.99999999999875
2001-12-05,18,Fresh Petals,61.0999999999998,3,183.29999999999941
2001-12-25,16,Perfumed Poetry,97.59999999999967,15,1463.999999999995
2001-12-20,1,Scented Delight,89.8999999999997,5,449.49999999999847
2001-12-04,1,Starlight Dreams,47.79999999999985,22,1051.5999999999967
2001-12-03,11,Flower Power,70.89999999999976,2,141.79999999999953
2001-12-07,4,Perfumed Poetry,66.29999999999978,4,265.19999999999914
2001-12-30,1,Perfumed Poetry,24.299999999999933,7,170.09999999999954
2001-12-10,20,Starlight Dreams,26.699999999999925,16,427.1999999999988
2001-12-19,10,Fresh Blend,59.39999999999981,27,1603.7999999999947
2001-12-24,7,Scent Haven,46.299999999999855,3,138.89999999999958
2001-12-19,9,Fresh Blend,19.39999999999995,28,543.1999999999986
2001-12-12,16,Flower Power,8.399999999999988,11,92.39999999999986
2001-12-11,13,Fresh Petals,60.7999999999998,13,790.3999999999974
2001-12-24,10,Scent Haven,25.799999999999926,26,670.7999999999981
2001-12-21,7,Perfumed Poetry,55.099999999999824,23,1267.2999999999959
2001-12-24,12,Fresh Blend,54.39999999999982,21,1142.3999999999962
2001-12-16,2,Scent Haven,69.49999999999977,9,625.499999999998
2001-12-06,14,Aroma Essence,89.8999999999997,13,1168.699999999996
2001-12-22,3,Perfumed Poetry,9.399999999999984,11,103.39999999999984
2001-12-05,15,Scent Haven,17.899999999999956,4,71.59999999999982
2001-12-24,3,Flower Power,30.299999999999912,20,605.9999999999982
2001-12-24,6,Perfumed Poetry,11.499999999999977,10,114.99999999999977
2001-12-17,19,Starlight Dreams,74.29999999999976,15,1114.4999999999964
2001-12-04,16,Fresh Petals,95.19999999999968,26,2475.1999999999916
2001-12-20,4,Starlight Dreams,17.09999999999996,22,376.1999999999991
2001-12-03,10,Fresh Petals,63.89999999999979,7,447.29999999999853
2001-12-29,8,Scent Haven,54.099999999999824,4,216.3999999999993
2001-12-18,13,Pure Bliss,44.799999999999855,24,1075.1999999999966
2001-12-15,5,Starlight Dreams,18.699999999999953,4,74.79999999999981
2001-12-24,11,Whiff of Bliss,77.89999999999974,22,1713.7999999999943
2001-12-17,12,Pure Bliss,92.29999999999968,23,2122.899999999993
2001-12-16,8,Scented Delight,25.799999999999926,7,180.59999999999948
2001-12-08,10,Fresh Petals,50.899999999999835,17,865.2999999999972
2001-12-03,12,Scent Haven,93.3999999999997,14,1307.5999999999958
2001-12-24,18,Fresh Blend,76.59999999999974,12,919.1999999999969
2001-12-14,13,Pure Bliss,19.699999999999946,18,354.599999999999
2001-12-20,9,Fresh Blend,75.99999999999974,4,303.999999999999
2001-12-08,13,Whiff of Bliss,42.19999999999987,2,84.39999999999974
2001-12-25,4,Fresh Blend,11.899999999999975,16,190.3999999999996
2001-12-23,5,Aroma Essence,83.09999999999972,23,1911.2999999999936
2001-12-25,20,Aroma Essence,6.799999999999994,21,142.79999999999987
2001-12-27,10,Fresh Petals,80.09999999999974,24,1922.3999999999937
2001-12-01,1,Perfumed Poetry,96.59999999999968,5,482.9999999999984
2001-12-06,15,Fresh Blend,51.59999999999984,8,412.7999999999987
2001-12-04,11,Fresh Petals,82.29999999999973,22,1810.599999999994
2001-12-01,15,Scented Delight,36.29999999999989,23,834.8999999999975
2001-12-29,8,Flower Power,71.19999999999976,22,1566.3999999999946
2001-12-27,20,Fresh Blend,58.49999999999981,26,1520.999999999995
2001-12-13,17,Perfumed Poetry,95.79999999999967,12,1149.599999999996
2001-12-08,9,Pure Bliss,59.699999999999804,5,298.49999999999903
2001-12-16,14,Whiff of Bliss,73.09999999999975,5,365.49999999999875
2001-12-25,7,Scent Haven,25.599999999999927,6,153.59999999999957
2001-12-24,19,Whiff of Bliss,63.99999999999979,21,1343.9999999999955
2001-12-03,4,Scented Delight,40.79999999999987,15,611.9999999999981
2001-12-07,2,Flower Power,88.4999999999997,8,707.9999999999976
2001-12-10,7,Fresh Petals,99.59999999999967,15,1493.999999999995
2001-12-25,2,Flower Power,41.09999999999987,10,410.99999999999875
2001-12-25,17,Fresh Blend,57.499999999999815,24,1379.9999999999955
2001-12-28,14,Starlight Dreams,67.69999999999978,9,609.299999999998
2001-12-26,11,Perfumed Poetry,66.39999999999978,7,464.7999999999985
2001-12-06,16,Perfumed Poetry,29.099999999999916,18,523.7999999999985
2001-12-10,3,Pure Bliss,20.299999999999947,4,81.19999999999979
2001-12-07,13,Fresh Blend,55.599999999999824,20,1111.9999999999964
2001-12-09,3,Perfumed Poetry,52.09999999999983,5,260.49999999999915
2001-12-10,15,Whiff of Bliss,27.699999999999918,29,803.2999999999976
2001-12-01,3,Starlight Dreams,26.599999999999923,25,664.9999999999981
2001-12-30,3,Fresh Petals,81.79999999999973,8,654.3999999999978
2001-12-16,10,Pure Bliss,68.09999999999977,17,1157.699999999996
2001-12-04,9,Flower Power,6.699999999999994,7,46.899999999999956
2001-12-24,17,Aroma Essence,87.89999999999971,2,175.79999999999941
2001-12-01,13,Pure Bliss,81.29999999999973,9,731.6999999999975
2001-12-17,12,Fresh Petals,29.299999999999912,4,117.19999999999965
2001-12-18,17,Fresh Petals,90.5999999999997,24,2174.399999999993
2001-12-08,14,Perfumed Poetry,18.59999999999995,5,92.99999999999976
2001-12-09,7,Scented Delight,73.09999999999975,28,2046.7999999999931
2001-12-30,10,Starlight Dreams,36.29999999999989,2,72.59999999999978
2001-12-17,18,Pure Bliss,24.59999999999993,21,516.5999999999985
2001-12-06,8,Flower Power,31.999999999999904,16,511.99999999999847
2001-12-04,20,Fresh Petals,44.99999999999986,11,494.9999999999984
2001-12-11,7,Aroma Essence,73.69999999999976,3,221.09999999999928
2001-12-13,1,Starlight Dreams,41.29999999999987,18,743.3999999999976
2001-12-13,5,Fresh Blend,34.39999999999989,9,309.599999999999
2001-12-22,14,Fresh Petals,51.99999999999983,2,103.99999999999966
2001-12-26,5,Flower Power,74.49999999999976,28,2085.999999999993
2001-12-23,13,Perfumed Poetry,67.19999999999978,29,1948.7999999999936
2001-12-27,16,Scent Haven,20.599999999999945,9,185.3999999999995
2001-12-26,2,Scent Haven,9.899999999999983,12,118.79999999999978
2001-12-28,7,Pure Bliss,78.89999999999974,2,157.79999999999947
2001-12-11,20,Flower Power,91.69999999999969,3,275.09999999999906
2001-12-21,6,Aroma Essence,19.699999999999946,9,177.2999999999995
2001-12-25,13,Flower Power,46.699999999999854,5,233.49999999999926
2001-12-18,19,Aroma Essence,71.69999999999976,25,1792.499999999994
2001-12-08,16,Starlight Dreams,21.39999999999994,20,427.99999999999886
2001-12-15,14,Flower Power,85.19999999999972,19,1618.7999999999947
2001-12-21,4,Whiff of Bliss,85.79999999999971,13,1115.3999999999962
2001-12-18,13,Fresh Petals,11.899999999999975,22,261.79999999999944
2001-12-30,11,Scented Delight,17.399999999999956,22,382.79999999999905
2001-12-09,3,Fresh Petals,52.99999999999983,21,1112.9999999999964
2001-12-15,6,Flower Power,55.49999999999982,10,554.9999999999982
2001-12-07,9,Pure Bliss,79.49999999999973,6,476.9999999999984
2001-12-09,18,Fresh Petals,30.899999999999906,23,710.6999999999979
2001-12-30,1,Starlight Dreams,62.1999999999998,17,1057.3999999999965
2001-12-04,10,Whiff of Bliss,27.39999999999992,18,493.19999999999857
2001-12-10,6,Starlight Dreams,70.89999999999976,4,283.59999999999906
2001-12-26,17,Whiff of Bliss,74.29999999999976,13,965.8999999999968
2001-12-26,17,Fresh Blend,18.79999999999995,7,131.59999999999965
2001-12-06,8,Scent Haven,72.69999999999976,22,1599.3999999999946
2001-12-09,1,Flower Power,85.39999999999972,25,2134.999999999993
2001-12-03,1,Scented Delight,44.99999999999986,29,1304.999999999996
2001-12-26,15,Fresh Petals,65.89999999999978,8,527.1999999999982
2001-12-28,13,Starlight Dreams,22.19999999999994,17,377.39999999999895
2001-12-22,16,Aroma Essence,85.89999999999971,25,2147.4999999999927
2001-12-01,11,Scented Delight,97.89999999999966,18,1762.199999999994
2001-12-28,1,Starlight Dreams,58.19999999999981,5,290.99999999999903
2001-12-04,13,Fresh Blend,17.899999999999956,8,143.19999999999965
2001-12-04,12,Scented Delight,31.599999999999905,15,473.9999999999986
2001-12-23,2,Pure Bliss,89.2999999999997,17,1518.099999999995
2001-12-07,2,Scent Haven,60.8999999999998,6,365.3999999999988
2001-12-06,9,Aroma Essence,25.49999999999993,27,688.4999999999981
2001-12-18,20,Whiff of Bliss,82.79999999999973,6,496.79999999999836
2001-12-02,2,Scent Haven,75.89999999999975,9,683.0999999999977
2001-12-17,16,Aroma Essence,56.999999999999815,8,455.9999999999985
2001-12-22,19,Perfumed Poetry,69.29999999999977,29,2009.6999999999932
2001-12-25,11,Scent Haven,80.69999999999973,2,161.39999999999947
2001-12-05,1,Scent Haven,24.09999999999993,23,554.2999999999984
2001-12-27,17,Scented Delight,81.99999999999973,19,1557.9999999999948
2001-12-09,17,Pure Bliss,9.799999999999983,17,166.5999999999997
2001-12-13,9,Pure Bliss,80.09999999999974,3,240.29999999999922
2001-12-07,20,Scent Haven,93.49999999999969,20,1869.9999999999936
2001-12-18,14,Aroma Essence,23.399999999999935,23,538.1999999999985
2001-12-29,20,Whiff of Bliss,44.29999999999986,4,177.19999999999945
2001-12-18,18,Scent Haven,57.999999999999815,5,289.9999999999991
2001-12-03,5,Perfumed Poetry,88.09999999999971,27,2378.699999999992
2001-12-04,17,Flower Power,98.99999999999966,29,2870.99999999999
2001-12-04,14,Scented Delight,67.99999999999977,18,1223.999999999996
2001-12-11,5,Flower Power,55.099999999999824,16,881.5999999999972
2001-12-16,15,Flower Power,9.099999999999985,15,136.49999999999977
2001-12-09,17,Perfumed Poetry,89.9999999999997,8,719.9999999999976
2001-12-23,15,Whiff of Bliss,12.499999999999973,2,24.999999999999947
2001-12-15,9,Fresh Blend,34.89999999999989,29,1012.0999999999968
2001-12-24,1,Flower Power,46.99999999999985,16,751.9999999999976
2001-12-06,8,Aroma Essence,97.89999999999966,4,391.59999999999866
2001-12-25,4,Pure Bliss,62.6999999999998,21,1316.6999999999957
2001-12-24,3,Aroma Essence,89.5999999999997,11,985.5999999999966
2001-12-19,8,Fresh Petals,84.49999999999972,29,2450.499999999992
2001-12-10,14,Scent Haven,83.59999999999972,9,752.3999999999975
2001-12-28,17,Whiff of Bliss,15.799999999999962,13,205.3999999999995
2001-12-18,4,Fresh Blend,30.59999999999991,6,183.59999999999945
2001-12-12,13,Aroma Essence,28.599999999999916,8,228.79999999999933
2001-12-25,18,Flower Power,32.5999999999999,21,684.599999999998
2001-12-09,4,Fresh Blend,16.799999999999958,12,201.5999999999995
2001-12-05,5,Whiff of Bliss,80.19999999999973,9,721.7999999999976
2001-12-01,11,Aroma Essence,57.59999999999981,12,691.1999999999978
2001-12-19,13,Aroma Essence,66.19999999999979,27,1787.3999999999944
2001-12-01,6,Whiff of Bliss,15.699999999999962,14,219.79999999999947
2001-12-17,10,Fresh Blend,87.6999999999997,21,1841.699999999994
2001-12-30,15,Starlight Dreams,79.49999999999973,18,1430.9999999999952
2001-12-04,20,Scent Haven,45.699999999999854,10,456.9999999999985
2001-12-27,6,Scent Haven,94.29999999999968,22,2074.599999999993
2001-12-15,10,Fresh Blend,29.899999999999913,14,418.5999999999988
2001-12-04,5,Perfumed Poetry,48.999999999999844,9,440.9999999999986
2001-12-24,15,Fresh Blend,13.099999999999971,9,117.89999999999974
2001-12-07,20,Aroma Essence,53.599999999999824,29,1554.3999999999949
2001-12-09,4,Scent Haven,69.09999999999977,13,898.299999999997
2001-12-22,12,Fresh Petals,96.59999999999968,24,2318.3999999999924
2001-12-18,15,Fresh Blend,70.69999999999976,20,1413.9999999999952
2001-12-19,14,Fresh Petals,23.599999999999934,10,235.99999999999935
2001-12-20,14,Pure Bliss,46.199999999999854,4,184.79999999999941
2001-12-06,10,Flower Power,54.199999999999825,8,433.5999999999986
2001-12-26,20,Scent Haven,40.59999999999987,19,771.3999999999976
2001-12-04,12,Fresh Petals,56.29999999999982,7,394.0999999999987
2001-12-22,7,Aroma Essence,95.39999999999968,25,2384.999999999992
2001-12-29,15,Perfumed Poetry,68.79999999999977,2,137.59999999999954
2001-12-14,19,Whiff of Bliss,63.099999999999795,8,504.79999999999836
2001-12-01,13,Fresh Petals,86.89999999999971,21,1824.899999999994
2001-12-14,2,Flower Power,74.99999999999974,20,1499.999999999995
2001-12-29,18,Scented Delight,22.69999999999994,29,658.2999999999982
2001-12-27,1,Scented Delight,17.699999999999953,7,123.89999999999966
2001-12-10,13,Fresh Petals,21.099999999999945,19,400.89999999999895
2001-12-28,13,Aroma Essence,65.49999999999979,14,916.999999999997
2001-12-27,4,Pure Bliss,93.3999999999997,3,280.1999999999991
2001-12-26,18,Starlight Dreams,76.89999999999975,14,1076.5999999999965
2001-12-15,13,Fresh Petals,36.09999999999989,8,288.7999999999991
2001-12-09,14,Scented Delight,24.899999999999928,4,99.59999999999971
2001-12-20,3,Scented Delight,6.499999999999995,14,90.99999999999993
2001-12-08,4,Pure Bliss,17.899999999999956,14,250.5999999999994
2001-12-07,16,Pure Bliss,14.199999999999967,10,141.99999999999966
2001-12-19,3,Flower Power,88.89999999999971,6,533.3999999999983
2001-12-26,20,Whiff of Bliss,67.49999999999977,5,337.49999999999886
2001-12-16,9,Scent Haven,35.69999999999989,2,71.39999999999978
2001-12-06,6,Flower Power,29.399999999999913,20,587.9999999999983
2001-12-28,2,Fresh Petals,26.999999999999922,9,242.9999999999993
2001-12-19,3,Fresh Blend,40.49999999999987,7,283.4999999999991
2001-12-07,15,Whiff of Bliss,85.69999999999972,20,1713.9999999999943
2001-12-11,15,Scented Delight,31.299999999999905,29,907.6999999999972
2001-12-14,7,Scent Haven,10.099999999999982,3,30.299999999999947
2001-12-18,18,Fresh Blend,7.199999999999992,11,79.19999999999992
2001-12-30,5,Scented Delight,80.29999999999973,6,481.79999999999836
2001-12-19,3,Starlight Dreams,45.59999999999985,13,592.7999999999981
2001-12-09,8,Starlight Dreams,41.09999999999987,7,287.69999999999914
2001-12-01,8,Scent Haven,96.29999999999967,5,481.49999999999835
2001-12-06,15,Starlight Dreams,15.999999999999961,26,415.999999999999
2001-12-05,8,Perfumed Poetry,34.099999999999895,28,954.799999999997
2001-12-29,14,Aroma Essence,66.29999999999978,15,994.4999999999968
2001-12-12,11,Scented Delight,14.299999999999967,12,171.5999999999996
2001-12-30,17,Flower Power,50.899999999999835,29,1476.0999999999951
2001-12-16,3,Fresh Petals,7.299999999999992,9,65.69999999999993
2001-12-12,7,Fresh Blend,55.39999999999982,13,720.1999999999977
2001-12-25,8,Perfumed Poetry,80.39999999999974,6,482.3999999999984
2001-12-17,20,Scent Haven,17.999999999999954,20,359.9999999999991
2001-12-20,7,Scented Delight,16.799999999999958,20,335.99999999999915
2001-12-18,11,Scented Delight,37.499999999999886,12,449.99999999999864
2001-12-08,7,Fresh Petals,25.599999999999927,18,460.7999999999987
2001-12-28,7,Aroma Essence,15.399999999999963,28,431.19999999999897
2001-12-19,12,Perfumed Poetry,18.99999999999995,2,37.9999999999999
2001-12-25,1,Pure Bliss,68.19999999999978,13,886.5999999999971
2001-12-13,11,Aroma Essence,29.69999999999991,9,267.2999999999992
2001-12-07,16,Fresh Blend,75.09999999999975,17,1276.6999999999957
2001-12-20,8,Starlight Dreams,78.99999999999974,7,552.9999999999982
2001-12-08,9,Scent Haven,24.09999999999993,3,72.29999999999978
2001-12-22,16,Flower Power,14.999999999999964,4,59.99999999999986
2001-12-29,14,Starlight Dreams,90.99999999999969,22,2001.9999999999932
2001-12-08,10,Flower Power,66.99999999999977,29,1942.9999999999934
2001-12-06,8,Fresh Blend,23.999999999999932,22,527.9999999999985
2001-12-03,15,Scented Delight,82.09999999999972,6,492.5999999999983
2001-12-08,9,Scented Delight,9.699999999999983,5,48.499999999999915
2001-12-24,11,Pure Bliss,28.099999999999916,21,590.0999999999982
2001-12-14,9,Pure Bliss,11.599999999999977,11,127.59999999999974
2001-12-25,1,Scent Haven,16.29999999999996,7,114.09999999999974
2001-12-26,18,Fresh Petals,6.199999999999996,13,80.59999999999994
2001-12-03,12,Pure Bliss,66.09999999999978,9,594.899999999998
2001-12-07,3,Scented Delight,42.499999999999865,19,807.4999999999974
2001-12-16,8,Flower Power,44.69999999999986,19,849.2999999999973
2001-12-07,17,Pure Bliss,59.799999999999805,5,298.99999999999903
2001-12-05,6,Starlight Dreams,33.599999999999895,9,302.39999999999907
2001-12-29,20,Whiff of Bliss,7.89999999999999,15,118.49999999999984
2001-12-12,12,Whiff of Bliss,37.399999999999885,16,598.3999999999982
2001-12-29,4,Flower Power,26.599999999999923,29,771.3999999999978
2001-12-27,15,Starlight Dreams,26.499999999999922,29,768.4999999999977
2001-12-09,20,Pure Bliss,8.599999999999987,29,249.39999999999964
2001-12-24,11,Perfumed Poetry,62.2999999999998,16,996.7999999999968
2001-12-28,3,Fresh Petals,37.79999999999988,25,944.999999999997
2001-12-13,11,Perfumed Poetry,39.59999999999988,24,950.3999999999971
2001-12-29,14,Perfumed Poetry,62.1999999999998,20,1243.999999999996
2001-12-18,3,Pure Bliss,38.89999999999988,10,388.99999999999875
2001-12-21,8,Perfumed Poetry,73.19999999999976,27,1976.3999999999935
2001-12-21,4,Flower Power,63.19999999999979,20,1263.999999999996
2001-12-02,9,Scented Delight,32.1999999999999,22,708.3999999999978
2001-12-10,16,Whiff of Bliss,84.99999999999972,12,1019.9999999999966
2001-12-18,7,Flower Power,34.89999999999989,6,209.39999999999935
2001-12-02,3,Scented Delight,86.6999999999997,13,1127.0999999999963
2001-12-02,8,Perfumed Poetry,7.499999999999991,14,104.99999999999987
2001-12-08,20,Fresh Blend,57.499999999999815,13,747.4999999999976
2001-12-22,4,Starlight Dreams,63.79999999999979,8,510.39999999999833
2001-12-15,4,Scent Haven,44.29999999999986,4,177.19999999999945
2001-12-21,15,Flower Power,93.79999999999968,9,844.1999999999972
2001-12-20,4,Whiff of Bliss,13.59999999999997,21,285.59999999999934
2001-12-20,18,Pure Bliss,98.89999999999966,21,2076.899999999993
2001-12-15,2,Aroma Essence,53.39999999999983,26,1388.3999999999955
2001-12-20,11,Scent Haven,82.99999999999972,19,1576.9999999999945
2001-12-30,9,Scented Delight,16.999999999999957,6,101.99999999999974
2001-12-22,10,Scent Haven,48.499999999999844,21,1018.4999999999967
2001-12-01,15,Flower Power,30.59999999999991,20,611.9999999999982
2001-12-15,6,Fresh Petals,24.59999999999993,22,541.1999999999985
2001-12-23,14,Fresh Petals,8.999999999999986,19,170.99999999999972
2001-12-15,14,Perfumed Poetry,73.29999999999976,29,2125.699999999993
2001-12-19,17,Fresh Petals,22.29999999999994,22,490.59999999999866
2001-12-11,7,Whiff of Bliss,8.699999999999987,21,182.69999999999973
2001-12-04,4,Fresh Petals,75.09999999999975,26,1952.5999999999935
2001-12-07,15,Pure Bliss,70.59999999999977,3,211.7999999999993
2001-12-17,11,Aroma Essence,13.59999999999997,20,271.9999999999994
2001-12-17,11,Scented Delight,67.99999999999977,14,951.9999999999968
2001-12-20,15,Fresh Blend,76.49999999999974,26,1988.9999999999934
2001-12-28,9,Fresh Petals,99.59999999999967,4,398.39999999999867
2001-12-04,15,Aroma Essence,91.8999999999997,20,1837.9999999999939
2001-12-03,11,Perfumed Poetry,9.499999999999984,26,246.99999999999957
2001-12-21,3,Perfumed Poetry,73.19999999999976,19,1390.7999999999954
2001-12-08,7,Pure Bliss,89.0999999999997,18,1603.7999999999945
2001-12-29,15,Aroma Essence,46.09999999999985,9,414.89999999999867
2001-12-30,14,Perfumed Poetry,95.29999999999968,8,762.3999999999975
2001-12-22,6,Aroma Essence,26.89999999999992,15,403.4999999999988
2001-12-21,8,Fresh Petals,25.899999999999928,3,77.69999999999979
2001-12-05,3,Pure Bliss,39.59999999999988,20,791.9999999999976
2001-12-07,5,Whiff of Bliss,91.99999999999969,10,919.9999999999968
2001-12-02,9,Starlight Dreams,67.69999999999978,4,270.7999999999991
2001-12-07,12,Perfumed Poetry,68.09999999999977,28,1906.7999999999934
2001-12-15,9,Scented Delight,67.09999999999978,14,939.3999999999969
2001-12-29,11,Aroma Essence,28.599999999999916,5,142.99999999999957
2001-12-14,6,Scent Haven,63.599999999999795,23,1462.7999999999952
2001-12-01,20,Perfumed Poetry,30.09999999999991,15,451.49999999999864
2001-12-27,17,Scented Delight,18.59999999999995,18,334.79999999999916
2001-12-07,10,Scented Delight,46.699999999999854,12,560.3999999999983
2001-12-06,19,Scented Delight,74.59999999999975,6,447.59999999999854
2001-12-11,9,Pure Bliss,86.49999999999972,22,1902.9999999999936
2001-12-06,19,Scented Delight,10.69999999999998,13,139.09999999999974
2001-12-12,10,Whiff of Bliss,66.79999999999978,16,1068.7999999999965
2001-12-29,16,Scent Haven,19.299999999999947,29,559.6999999999985
2001-12-08,3,Starlight Dreams,91.99999999999969,9,827.9999999999972
2001-12-26,2,Fresh Petals,82.69999999999972,10,826.9999999999972
2001-12-01,16,Whiff of Bliss,20.199999999999946,10,201.99999999999946
2001-12-12,20,Pure Bliss,21.99999999999994,2,43.99999999999988
2001-12-02,13,Scent Haven,83.79999999999973,6,502.79999999999836
2001-12-17,18,Perfumed Poetry,6.699999999999994,3,20.09999999999998
2001-12-03,19,Scent Haven,18.89999999999995,19,359.099999999999
2001-12-19,4,Fresh Blend,33.599999999999895,3,100.79999999999968
2001-12-09,17,Scented Delight,47.29999999999985,10,472.99999999999847
2001-12-09,11,Aroma Essence,55.999999999999815,26,1455.9999999999952
2001-12-24,17,Pure Bliss,67.49999999999977,16,1079.9999999999964
2001-12-28,8,Flower Power,30.59999999999991,5,152.99999999999955
2001-12-19,19,Pure Bliss,24.79999999999993,8,198.39999999999944
2001-12-02,2,Perfumed Poetry,53.09999999999983,5,265.49999999999915
2001-12-25,12,Pure Bliss,38.49999999999988,7,269.49999999999915
2001-12-05,14,Pure Bliss,93.09999999999968,20,1861.9999999999936
2001-12-23,6,Whiff of Bliss,83.39999999999972,22,1834.7999999999938
2001-12-09,12,Flower Power,20.999999999999943,11,230.99999999999937
2001-12-24,8,Fresh Blend,42.899999999999864,25,1072.4999999999966
2001-12-07,12,Whiff of Bliss,30.999999999999908,29,898.9999999999973
2001-12-20,3,Pure Bliss,18.699999999999953,4,74.79999999999981
2001-12-18,4,Whiff of Bliss,52.299999999999834,29,1516.6999999999953
2001-12-28,2,Perfumed Poetry,86.49999999999972,15,1297.4999999999957
2001-12-24,16,Perfumed Poetry,77.59999999999974,10,775.9999999999974
2001-12-09,20,Pure Bliss,64.49999999999979,12,773.9999999999975
2001-12-09,4,Fresh Blend,61.199999999999804,13,795.5999999999974
2001-12-25,4,Perfumed Poetry,19.699999999999946,14,275.7999999999993
2001-12-13,4,Pure Bliss,19.49999999999995,8,155.9999999999996
2001-12-07,19,Pure Bliss,42.79999999999987,9,385.1999999999988
2001-12-23,15,Scented Delight,40.299999999999876,23,926.8999999999971
2001-12-04,1,Starlight Dreams,52.299999999999834,8,418.39999999999867
2001-12-05,11,Scented Delight,20.89999999999994,22,459.7999999999987
2001-12-22,13,Perfumed Poetry,16.09999999999996,3,48.299999999999876
2001-12-06,17,Perfumed Poetry,78.99999999999974,24,1895.9999999999939
2001-12-04,16,Perfumed Poetry,13.19999999999997,13,171.59999999999962
2001-12-12,15,Starlight Dreams,27.79999999999992,14,389.19999999999885
2001-12-23,3,Pure Bliss,57.79999999999981,24,1387.1999999999955
2001-12-29,20,Pure Bliss,99.39999999999966,28,2783.1999999999907
2001-12-01,6,Aroma Essence,15.899999999999961,6,95.39999999999976
2001-12-14,19,Pure Bliss,75.09999999999975,2,150.1999999999995
2001-12-28,2,Perfumed Poetry,19.299999999999947,21,405.2999999999989
2001-12-23,3,Whiff of Bliss,52.19999999999983,6,313.199999999999
2001-12-01,16,Flower Power,65.29999999999978,19,1240.699999999996
2001-12-14,13,Perfumed Poetry,81.69999999999973,25,2042.4999999999934
2001-12-27,2,Fresh Petals,64.99999999999979,25,1624.9999999999948
2001-12-11,17,Fresh Blend,51.899999999999835,2,103.79999999999967
2001-12-08,5,Flower Power,61.2999999999998,20,1225.999999999996
2001-12-20,16,Flower Power,47.69999999999985,26,1240.199999999996
2001-12-15,9,Fresh Petals,28.199999999999918,20,563.9999999999984
2001-12-18,18,Fresh Petals,13.19999999999997,27,356.39999999999924
2001-12-18,11,Starlight Dreams,39.199999999999875,2,78.39999999999975
2001-12-08,16,Aroma Essence,22.799999999999937,24,547.1999999999985
2001-12-21,10,Pure Bliss,82.09999999999972,2,164.19999999999945
2001-12-20,12,Fresh Blend,95.49999999999967,17,1623.4999999999945
2001-12-02,7,Starlight Dreams,69.79999999999977,8,558.3999999999982
2001-12-11,3,Fresh Petals,31.599999999999905,11,347.59999999999894
2001-12-06,8,Fresh Blend,12.299999999999974,5,61.49999999999987
2001-12-11,16,Aroma Essence,78.59999999999974,5,392.9999999999987
2001-12-27,13,Fresh Petals,14.599999999999966,2,29.199999999999932
2001-12-21,19,Scented Delight,46.199999999999854,6,277.19999999999914
2001-12-11,10,Aroma Essence,83.79999999999973,10,837.9999999999973
2001-12-16,1,Perfumed Poetry,20.299999999999947,7,142.09999999999962
2001-12-28,10,Whiff of Bliss,12.499999999999973,3,37.49999999999992
2001-12-10,5,Scented Delight,35.099999999999895,28,982.799999999997
